Notes-Cullen,Notes-Tuli,Secondary-cit. to add later?,Final status,Comments,Primary or Secondary interaction,Citation Number,Citation Short Description,Region,Location Description,Country,Habitat Type,Lat.,Long.,Elev. (or Range Min),Elev. Range Max,Interaction Type,Interaction Tags,Subject Order,Bat Family,Bat Genus,Bat Species,Object Kingdom,Object Phylum,Object Class,Object Order,Object Family,Object Genus,Object Species
Plant should be B. rufa,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla bokermanni,Plantae,,,,Fabaceae,Bauhinia,Bauhinia rufa
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla mordax,Plantae,,,,Musaceae,Musa,
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla robusta,Plantae,,,,Musaceae,Musa,
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Lonchophylla,Lonchophylla thomasi,Plantae,,,,Musaceae,Musa,
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus minimus,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus minimus,Plantae,,,,Arecaceae,Cocos,Cocos nucifera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Borneo-Unspecified,Borneo,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus minimus,Plantae,,,,Malvaceae,Durio,Durio carinatus
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus minimus,Plantae,,,,Malvaceae,Durio,Durio zibethinus
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus minimus,Plantae,,,,Fabaceae,Eperua,Eperua falcata
Plant should be K. aethiopica,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus minimus,Plantae,,,,Bignoniaceae,Kigelia,Kigelia aethiopica
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus sobrinus,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus sobrinus,Plantae,,,,Malvaceae,Durio,Durio zibethinus
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Malaysia-Unspecified,Malaysia,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,Macroglossus sobrinus,Plantae,,,,Bignoniaceae,Pajanelia,Pajanelia multijuga
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Megaloglossus,Megaloglossus woermanni,Plantae,,,,Bignoniaceae,Crescentia,Crescentia cujete
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Megaloglossus,Megaloglossus woermanni,Plantae,,,,Bignoniaceae,Kigelia,Kigelia africana
,done,,Done,Bat cited as Micronycteris brachyotis,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Lampronycteris,Lampronycteris brachyotis,Plantae,,,,Malvaceae,Ochroma,Ochroma pyramidale
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Micropteropus,Micropteropus pusillus,Plantae,,,,Malvaceae,Adansonia,Adansonia digitata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Micropteropus,Micropteropus pusillus,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
Plant should be K. aethiopica,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Micropteropus,Micropteropus pusillus,Plantae,,,,Bignoniaceae,Kigelia,Kigelia aethiopica
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Micropteropus,Micropteropus pusillus,Plantae,,,,Bignoniaceae,Spathodea,Spathodea campanulata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Jamaica-Unspecified,Jamaica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Monophyllus,Monophyllus redmani,Plantae,,,,Malvaceae,Hibiscus,Hibiscus elatus
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Myonycteris,Myonycteris torquata,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Myonycteris,Myonycteris torquata,Plantae,,,,Bignoniaceae,Spathodea,Spathodea campanulata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Nanonycteris,Nanonycteris veldkampii,Plantae,,,,Malvaceae,Adansonia,Adansonia digitata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Nanonycteris,Nanonycteris veldkampii,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Nanonycteris,Nanonycteris veldkampii,Plantae,,,,Fabaceae,Eperua,Eperua falcata
,done,,Done,Bat cited as Noctilio labialis,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Noctilionidae,Noctilio,Noctilio albiventris,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica ,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Bauhinia,Bauhinia pauletia
Plant should be B. rufa,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Bauhinia,Bauhinia rufa
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Bauhinia,Bauhinia ungulata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Caryocaraceae,Caryocar,Caryocar villosum
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Ceiba,Ceiba aesculifolia
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
Plant should be Chorisia speciosa,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Chorisia ,Chorisia speciosa
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Chrysobalanaceae,Couepia,Couepia longipendula
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Capparaceae,Crateva,Crateva tapia
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Bignoniaceae,Crescentia,Crescentia alata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Bignoniaceae,Crescentia,Crescentia cujete
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Hymenaea,Hymenaea courbaril
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Inga,Inga vera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Lythraceae,Lafoensia,Lafoensia glyptocarpa
Probably visiting for fruit,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Consumption,Fruit,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Anacardiaceae,Mangifera,Mangifera indica
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Sapotaceae,Manilkara,Manilkara zapota
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Ochroma,Ochroma pyramidale
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Pachira,Pachira quinata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia auriculata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia gigantocarpa
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Fabaceae,Parkia,Parkia pendula
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Pseudobombax,Pseudobombax grandiflorum
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Malvaceae,Pseudobombax,Pseudobombax septenatum
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,Plantae,,,,Musaceae,Musa,
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Caryocaraceae,Caryocar,Caryocar villosum
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Bignoniaceae,Crescentia,Crescentia cujete
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Malvaceae,Ochroma,Ochroma pyramidale
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Fabaceae,Parkia,Parkia gigantocarpa
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,Plantae,,,,Fabaceae,Parkia,Parkia pendula
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,Plantae,,,,Lythraceae,Lafoensia,Lafoensia pacari
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus lineatus,Plantae,,,,Musaceae,Musa,Musa acuminata
Bat cited as P. austini,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus woodfordi,Plantae,,,,Arecaceae,Cocos,Cocos nucifera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus giganteus,Plantae,,,,Malvaceae,Bombax,Bombax ceiba
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus giganteus,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
Probably visiting for fruit,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Consumption,Fruit,Chiroptera,Pteropodidae,Pteropus,Pteropus giganteus,Plantae,,,,Anacardiaceae,Mangifera,Mangifera indica
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus mahaganus,Plantae,,,,Arecaceae,Cocos,Cocos nucifera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus mariannus,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus mariannus,Plantae,,,,Arecaceae,Cocos,Cocos nucifera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Mauritius-Unspecified,Mauritius,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus niger,Plantae,,,,Asparagaceae,Agave,Agave americana
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus niger,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Mauritius-Unspecified,Mauritius ,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus niger,Plantae,,,,Asparagaceae,Furcraea,Furcraea foetida
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Australia-Unspecified,Australia,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus scapulatus,Plantae,,,,Fabaceae,Lysiphyllum,
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus seychellensis,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus seychellensis,Plantae,,,,Arecaceae,Cocos,Cocos nucifera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus tokudae,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus tokudae,Plantae,,,,Arecaceae,Cocos,Cocos nucifera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus tonganus,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Niue Island-Unspecified,Niue Island,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus tonganus,Plantae,,,,Apocynaceae,Cerbera,Cerbera oppositifolia
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus tonganus,Plantae,,,,Arecaceae,Cocos,Cocos nucifera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus vampyrus,Plantae,,,,Malvaceae,Durio,Durio zibethinus
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,Pteropus woodfordi,Plantae,,,,Arecaceae,Cocos,Cocos nucifera
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,Plantae,,,,Malvaceae,Adansonia,Adansonia digitata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,Plantae,,,,Malvaceae,Bombax,Bombax ceiba
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Rousettus,Rousettus aegyptiacus,Plantae,,,,Bignoniaceae,Kigelia,Kigelia africana
Bat should be R. angolensis,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Lissonycteris,Lissonycteris angolensis,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Rousettus,Rousettus leschenaultii,Plantae,,,,Malvaceae,Bombax,Bombax ceiba
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Rousettus,Rousettus leschenaultii,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
Probably visiting for fruit,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Consumption,Fruit,Chiroptera,Pteropodidae,Rousettus,Rousettus leschenaultii,Plantae,,,,Anacardiaceae,Mangifera,Mangifera indica
Probably visiting for fruit,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica ,,,,,,Consumption,Fruit,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Anacardiaceae,Anacardium,Anacardium excelsum
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Fabaceae,Bauhinia,Bauhinia pauletia
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Fabaceae,Bauhinia,Bauhinia ungulata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Ceiba,Ceiba aesculifolia
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Ceiba,Ceiba pentandra
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Bignoniaceae,Crescentia,Crescentia cujete
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Fabaceae,Hymenaea,Hymenaea courbaril
Probably visiting for fruit,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Consumption,Fruit,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Anacardiaceae,Mangifera,Mangifera indica
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Sapotaceae,Manilkara,Manilkara zapota
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Ochroma,Ochroma pyramidale
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Costa Rica-Unspecified,Costa Rica,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Pachira,Pachira quinata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,Plantae,,,,Malvaceae,Pseudobombax,Pseudobombax septenatum
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,,,,Plantae,,,,Malvaceae,Abutilon,Abutilon bedfordianum
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Brazil-Unspecified,Brazil,,,,,,Visitation,Flower,Chiroptera,,,,Plantae,,,,Malvaceae,Abutilon,Abutilon pedraebrancae
Plant should be A. gregorii,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Java-Unspecified,Java,,,,,,Visitation,Flower,Chiroptera,,,,Plantae,,,,Malvaceae,Adansonia,Adansonia gregorii
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Java-Unspecified,Java ,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Macroglossus,,Plantae,,,,Asparagaceae,Agave,Agave angustifolia
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Colombia-Unspecified,Colombia,,,,,,Visitation,Flower,Chiroptera,,,,Plantae,,,,Cucurbitaceae,Calycophysum,Calycophysum pedunculatum
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Colombia-Unspecified,Colombia,,,,,,Visitation,Flower,Chiroptera,,,,Plantae,,,,Gesneriaceae,Capanea,Capanea grandiflora
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Colombia-Unspecified,Colombia,,,,,,Visitation,Flower,Chiroptera,,,,Plantae,,,,Cucurbitaceae,Cayaponia,
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Trinidad and Tobago-Unspecified,Trinidad and Tobago,,,,,,Visitation,Flower,Chiroptera,Phyllostomidae,Artibeus,,Plantae,,,,Urticaceae,Cecropia,Cecropia peltata
,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,,,,,,,,Visitation,Flower,Chiroptera,Pteropodidae,Pteropus,,Plantae,,,,Bignoniaceae,Crescentia,Crescentia cujete
Plant should be C. plectantha,done,,Done,,Secondary,72,"Dobat, K. & T. Peikert-Holle. 1985",,Sri Lanka-Unspecified,Sri Lanka,,,,,,Visitation,Flower,Chiroptera,,,,Plantae,,,,Bignoniaceae,Crescentia,Crescentia plectantha
